TIME,GEO,UNIT,ICHA11_HF,Value
2007,Slovenia,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2007,Slovenia,Euro per inhabitant,Government schemes,:
2007,Slovenia,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2007,Slovenia,Euro per inhabitant,Social health insurance schemes,:
2007,Slovenia,Euro per inhabitant,Compulsory private insurance scheme,:
2007,Slovenia,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2007,Slovenia,Euro per inhabitant,Voluntary health care payment schemes,:
2007,Slovenia,Euro per inhabitant,Voluntary health insurance schemes,:
2007,Slovenia,Euro per inhabitant,NPISH financing schemes,:
2007,Slovenia,Euro per inhabitant,Enterprise financing schemes,:
2007,Slovenia,Euro per inhabitant,Household out-of-pocket payment,:
2007,Slovenia,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2007,Slovenia,Euro per inhabitant,Cost sharing with third-party payers,:
2007,Slovenia,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2007,Slovenia,Euro per inhabitant,Compulsory schemes (non-resident),:
2007,Slovenia,Euro per inhabitant,Voluntary schemes (non-resident),:
2007,Slovenia,Euro per inhabitant,Financing schemes unknown,:
2007,Slovakia,Euro per inhabitant,All financing schemes,:
2007,Slovakia,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2007,Slovakia,Euro per inhabitant,Government schemes,:
2007,Slovakia,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2007,Slovakia,Euro per inhabitant,Social health insurance schemes,:
2007,Slovakia,Euro per inhabitant,Compulsory private insurance scheme,:
2007,Slovakia,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2007,Slovakia,Euro per inhabitant,Voluntary health care payment schemes,:
2007,Slovakia,Euro per inhabitant,Voluntary health insurance schemes,:
2007,Slovakia,Euro per inhabitant,NPISH financing schemes,:
2007,Slovakia,Euro per inhabitant,Enterprise financing schemes,:
2007,Slovakia,Euro per inhabitant,Household out-of-pocket payment,:
2007,Slovakia,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2007,Slovakia,Euro per inhabitant,Cost sharing with third-party payers,:
2007,Slovakia,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2007,Slovakia,Euro per inhabitant,Compulsory schemes (non-resident),:
2007,Slovakia,Euro per inhabitant,Voluntary schemes (non-resident),:
2007,Slovakia,Euro per inhabitant,Financing schemes unknown,:
2007,Finland,Euro per inhabitant,All financing schemes,2761.01
2007,Finland,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,2063.56
2007,Finland,Euro per inhabitant,Government schemes,1657.25
2007,Finland,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),406.31
2007,Finland,Euro per inhabitant,Social health insurance schemes,406.31
2007,Finland,Euro per inhabitant,Compulsory private insurance scheme,:
2007,Finland,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2007,Finland,Euro per inhabitant,Voluntary health care payment schemes,149.85
2007,Finland,Euro per inhabitant,Voluntary health insurance schemes,69.84
2007,Finland,Euro per inhabitant,NPISH financing schemes,25.84
2007,Finland,Euro per inhabitant,Enterprise financing schemes,54.16
2007,Finland,Euro per inhabitant,Household out-of-pocket payment,547.6
2007,Finland,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2007,Finland,Euro per inhabitant,Cost sharing with third-party payers,:
2007,Finland,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2007,Finland,Euro per inhabitant,Compulsory schemes (non-resident),:
2007,Finland,Euro per inhabitant,Voluntary schemes (non-resident),:
2007,Finland,Euro per inhabitant,Financing schemes unknown,:
2007,Sweden,Euro per inhabitant,All financing schemes,3145.81
2007,Sweden,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,2574.92
2007,Sweden,Euro per inhabitant,Government schemes,2574.92
2007,Sweden,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),0
2007,Sweden,Euro per inhabitant,Social health insurance schemes,:
2007,Sweden,Euro per inhabitant,Compulsory private insurance scheme,:
2007,Sweden,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2007,Sweden,Euro per inhabitant,Voluntary health care payment schemes,37.89
2007,Sweden,Euro per inhabitant,Voluntary health insurance schemes,11.95
2007,Sweden,Euro per inhabitant,NPISH financing schemes,7.08
2007,Sweden,Euro per inhabitant,Enterprise financing schemes,18.86
2007,Sweden,Euro per inhabitant,Household out-of-pocket payment,533
2007,Sweden,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2007,Sweden,Euro per inhabitant,Cost sharing with third-party payers,:
2007,Sweden,Euro per inhabitant,Rest of the world financing schemes (non-resident),0
2007,Sweden,Euro per inhabitant,Compulsory schemes (non-resident),0
2007,Sweden,Euro per inhabitant,Voluntary schemes (non-resident),0
2007,Sweden,Euro per inhabitant,Financing schemes unknown,0
2007,United Kingdom,Euro per inhabitant,All financing schemes,:
2007,United Kingdom,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2007,United Kingdom,Euro per inhabitant,Government schemes,:
2007,United Kingdom,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2007,United Kingdom,Euro per inhabitant,Social health insurance schemes,:
2007,United Kingdom,Euro per inhabitant,Compulsory private insurance scheme,:
2007,United Kingdom,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2007,United Kingdom,Euro per inhabitant,Voluntary health care payment schemes,:
2007,United Kingdom,Euro per inhabitant,Voluntary health insurance schemes,:
2007,United Kingdom,Euro per inhabitant,NPISH financing schemes,:
2007,United Kingdom,Euro per inhabitant,Enterprise financing schemes,:
2007,United Kingdom,Euro per inhabitant,Household out-of-pocket payment,:
2007,United Kingdom,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2007,United Kingdom,Euro per inhabitant,Cost sharing with third-party payers,:
2007,United Kingdom,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2007,United Kingdom,Euro per inhabitant,Compulsory schemes (non-resident),:
2007,United Kingdom,Euro per inhabitant,Voluntary schemes (non-resident),:
2007,United Kingdom,Euro per inhabitant,Financing schemes unknown,:
2007,Iceland,Euro per inhabitant,All financing schemes,:
2007,Iceland,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2007,Iceland,Euro per inhabitant,Government schemes,:
2007,Iceland,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2007,Iceland,Euro per inhabitant,Social health insurance schemes,:
2007,Iceland,Euro per inhabitant,Compulsory private insurance scheme,:
2007,Iceland,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2007,Iceland,Euro per inhabitant,Voluntary health care payment schemes,:
2007,Iceland,Euro per inhabitant,Voluntary health insurance schemes,:
2007,Iceland,Euro per inhabitant,NPISH financing schemes,:
2007,Iceland,Euro per inhabitant,Enterprise financing schemes,:
2007,Iceland,Euro per inhabitant,Household out-of-pocket payment,:
2007,Iceland,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2007,Iceland,Euro per inhabitant,Cost sharing with third-party payers,:
2007,Iceland,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2007,Iceland,Euro per inhabitant,Compulsory schemes (non-resident),:
2007,Iceland,Euro per inhabitant,Voluntary schemes (non-resident),:
2007,Iceland,Euro per inhabitant,Financing schemes unknown,:
2007,Liechtenstein,Euro per inhabitant,All financing schemes,:
2007,Liechtenstein,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2007,Liechtenstein,Euro per inhabitant,Government schemes,:
2007,Liechtenstein,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2007,Liechtenstein,Euro per inhabitant,Social health insurance schemes,:
2007,Liechtenstein,Euro per inhabitant,Compulsory private insurance scheme,:
2007,Liechtenstein,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2007,Liechtenstein,Euro per inhabitant,Voluntary health care payment schemes,:
2007,Liechtenstein,Euro per inhabitant,Voluntary health insurance schemes,:
2007,Liechtenstein,Euro per inhabitant,NPISH financing schemes,:
2007,Liechtenstein,Euro per inhabitant,Enterprise financing schemes,:
2007,Liechtenstein,Euro per inhabitant,Household out-of-pocket payment,:
2007,Liechtenstein,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2007,Liechtenstein,Euro per inhabitant,Cost sharing with third-party payers,:
2007,Liechtenstein,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2007,Liechtenstein,Euro per inhabitant,Compulsory schemes (non-resident),:
2007,Liechtenstein,Euro per inhabitant,Voluntary schemes (non-resident),:
2007,Liechtenstein,Euro per inhabitant,Financing schemes unknown,:
2007,Norway,Euro per inhabitant,All financing schemes,:
2007,Norway,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2007,Norway,Euro per inhabitant,Government schemes,:
2007,Norway,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2007,Norway,Euro per inhabitant,Social health insurance schemes,:
2007,Norway,Euro per inhabitant,Compulsory private insurance scheme,:
2007,Norway,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2007,Norway,Euro per inhabitant,Voluntary health care payment schemes,:
2007,Norway,Euro per inhabitant,Voluntary health insurance schemes,:
2007,Norway,Euro per inhabitant,NPISH financing schemes,:
2007,Norway,Euro per inhabitant,Enterprise financing schemes,:
2007,Norway,Euro per inhabitant,Household out-of-pocket payment,:
2007,Norway,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2007,Norway,Euro per inhabitant,Cost sharing with third-party payers,:
2007,Norway,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2007,Norway,Euro per inhabitant,Compulsory schemes (non-resident),:
2007,Norway,Euro per inhabitant,Voluntary schemes (non-resident),:
2007,Norway,Euro per inhabitant,Financing schemes unknown,:
2007,Switzerland,Euro per inhabitant,All financing schemes,:
2007,Switzerland,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2007,Switzerland,Euro per inhabitant,Government schemes,:
2007,Switzerland,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2007,Switzerland,Euro per inhabitant,Social health insurance schemes,:
2007,Switzerland,Euro per inhabitant,Compulsory private insurance scheme,:
2007,Switzerland,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2007,Switzerland,Euro per inhabitant,Voluntary health care payment schemes,:
2007,Switzerland,Euro per inhabitant,Voluntary health insurance schemes,:
2007,Switzerland,Euro per inhabitant,NPISH financing schemes,:
2007,Switzerland,Euro per inhabitant,Enterprise financing schemes,:
2007,Switzerland,Euro per inhabitant,Household out-of-pocket payment,:
2007,Switzerland,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2007,Switzerland,Euro per inhabitant,Cost sharing with third-party payers,:
2007,Switzerland,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2007,Switzerland,Euro per inhabitant,Compulsory schemes (non-resident),:
2007,Switzerland,Euro per inhabitant,Voluntary schemes (non-resident),:
2007,Switzerland,Euro per inhabitant,Financing schemes unknown,:
2007,Bosnia and Herzegovina,Euro per inhabitant,All financing schemes,:
2007,Bosnia and Herzegovina,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2007,Bosnia and Herzegovina,Euro per inhabitant,Government schemes,:
2007,Bosnia and Herzegovina,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2007,Bosnia and Herzegovina,Euro per inhabitant,Social health insurance schemes,:
2007,Bosnia and Herzegovina,Euro per inhabitant,Compulsory private insurance scheme,:
2007,Bosnia and Herzegovina,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2007,Bosnia and Herzegovina,Euro per inhabitant,Voluntary health care payment schemes,:
2007,Bosnia and Herzegovina,Euro per inhabitant,Voluntary health insurance schemes,:
2007,Bosnia and Herzegovina,Euro per inhabitant,NPISH financing schemes,:
2007,Bosnia and Herzegovina,Euro per inhabitant,Enterprise financing schemes,:
2007,Bosnia and Herzegovina,Euro per inhabitant,Household out-of-pocket payment,:
2007,Bosnia and Herzegovina,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2007,Bosnia and Herzegovina,Euro per inhabitant,Cost sharing with third-party payers,:
2007,Bosnia and Herzegovina,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2007,Bosnia and Herzegovina,Euro per inhabitant,Compulsory schemes (non-resident),:
2007,Bosnia and Herzegovina,Euro per inhabitant,Voluntary schemes (non-resident),:
2007,Bosnia and Herzegovina,Euro per inhabitant,Financing schemes unknown,:
2008,Belgium,Euro per inhabitant,All financing schemes,3087.5
2008,Belgium,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,2375.71
2008,Belgium,Euro per inhabitant,Government schemes,341.79
2008,Belgium,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),2033.92
2008,Belgium,Euro per inhabitant,Social health insurance schemes,2033.92
