TIME,GEO,UNIT,ICHA11_HC,Value
2007,Spain,Euro per inhabitant,Healthy condition monitoring programmes,:
2007,Spain,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,:
2007,Spain,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2007,Spain,Euro per inhabitant,Governance and health system and financing administration,65.4
2007,Spain,Euro per inhabitant,Governance and health system administration,25.19
2007,Spain,Euro per inhabitant,Administration of health financing,40.21
2007,Spain,Euro per inhabitant,Other health care services unknown,0
2007,Spain,Euro per inhabitant,Long-term care (social),14.69
2007,France,Euro per inhabitant,Current health care expenditure (CHE),3036.69
2007,France,Euro per inhabitant,Curative care and rehabilitative care,1677.77
2007,France,Euro per inhabitant,Curative care,1370.52
2007,France,Euro per inhabitant,Inpatient curative and rehabilitative care,926.74
2007,France,Euro per inhabitant,Inpatient curative care,706.49
2007,France,Euro per inhabitant,Day curative and rehabilitative care,116.77
2007,France,Euro per inhabitant,Day curative care,101.84
2007,France,Euro per inhabitant,Outpatient curative and rehabilitative care,546.6
2007,France,Euro per inhabitant,Outpatient curative care,474.54
2007,France,Euro per inhabitant,General outpatient curative care,:
2007,France,Euro per inhabitant,Dental outpatient curative care,:
2007,France,Euro per inhabitant,Specialised outpatient curative care,:
2007,France,Euro per inhabitant,All other outpatient curative care n.e.c.,:
2007,France,Euro per inhabitant,Home-based curative and rehabilitative care,87.67
2007,France,Euro per inhabitant,Home-based curative care,87.67
2007,France,Euro per inhabitant,Rehabilitative care,307.24
2007,France,Euro per inhabitant,Inpatient rehabilitative care,220.25
2007,France,Euro per inhabitant,Day rehabilitative care,14.93
2007,France,Euro per inhabitant,Outpatient rehabilitative care,72.06
2007,France,Euro per inhabitant,Home-based rehabilitative care,:
2007,France,Euro per inhabitant,Long-term care (health),274.51
2007,France,Euro per inhabitant,Inpatient long-term care (health),212.64
2007,France,Euro per inhabitant,Day long-term care (health),:
2007,France,Euro per inhabitant,Outpatient long-term care (health),:
2007,France,Euro per inhabitant,Home-based long-term care (health),61.86
2007,France,Euro per inhabitant,Ancillary services (non-specified by function),169.66
2007,France,Euro per inhabitant,Laboratory services,69.61
2007,France,Euro per inhabitant,Imaging services,49.73
2007,France,Euro per inhabitant,Patient transportation,50.32
2007,France,Euro per inhabitant,Medical goods (non-specified by function),664.06
2007,France,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,522.63
2007,France,Euro per inhabitant,Prescribed medicines,449.01
2007,France,Euro per inhabitant,Over-the-counter medicines,53.41
2007,France,Euro per inhabitant,Other medical non-durable goods,20.21
2007,France,Euro per inhabitant,Therapeutic appliances and other medical durable goods,141.43
2007,France,Euro per inhabitant,Preventive care,68.58
2007,France,Euro per inhabitant,"Information, education and counseling programmes",15.88
2007,France,Euro per inhabitant,Immunisation programmes,2.08
2007,France,Euro per inhabitant,Early disease detection programmes,7.48
2007,France,Euro per inhabitant,Healthy condition monitoring programmes,34.41
2007,France,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,7.27
2007,France,Euro per inhabitant,Preparing for disaster and emergency response programmes,1.46
2007,France,Euro per inhabitant,Governance and health system and financing administration,182.12
2007,France,Euro per inhabitant,Governance and health system administration,10.72
2007,France,Euro per inhabitant,Administration of health financing,171.4
2007,France,Euro per inhabitant,Other health care services unknown,:
2007,France,Euro per inhabitant,Long-term care (social),152.98
2007,Croatia,Euro per inhabitant,Current health care expenditure (CHE),:
2007,Croatia,Euro per inhabitant,Curative care and rehabilitative care,:
2007,Croatia,Euro per inhabitant,Curative care,:
2007,Croatia,Euro per inhabitant,Inpatient curative and rehabilitative care,:
2007,Croatia,Euro per inhabitant,Inpatient curative care,:
2007,Croatia,Euro per inhabitant,Day curative and rehabilitative care,:
2007,Croatia,Euro per inhabitant,Day curative care,:
2007,Croatia,Euro per inhabitant,Outpatient curative and rehabilitative care,:
2007,Croatia,Euro per inhabitant,Outpatient curative care,:
2007,Croatia,Euro per inhabitant,General outpatient curative care,:
2007,Croatia,Euro per inhabitant,Dental outpatient curative care,:
2007,Croatia,Euro per inhabitant,Specialised outpatient curative care,:
2007,Croatia,Euro per inhabitant,All other outpatient curative care n.e.c.,:
2007,Croatia,Euro per inhabitant,Home-based curative and rehabilitative care,:
2007,Croatia,Euro per inhabitant,Home-based curative care,:
2007,Croatia,Euro per inhabitant,Rehabilitative care,:
2007,Croatia,Euro per inhabitant,Inpatient rehabilitative care,:
2007,Croatia,Euro per inhabitant,Day rehabilitative care,:
2007,Croatia,Euro per inhabitant,Outpatient rehabilitative care,:
2007,Croatia,Euro per inhabitant,Home-based rehabilitative care,:
2007,Croatia,Euro per inhabitant,Long-term care (health),:
2007,Croatia,Euro per inhabitant,Inpatient long-term care (health),:
2007,Croatia,Euro per inhabitant,Day long-term care (health),:
2007,Croatia,Euro per inhabitant,Outpatient long-term care (health),:
2007,Croatia,Euro per inhabitant,Home-based long-term care (health),:
2007,Croatia,Euro per inhabitant,Ancillary services (non-specified by function),:
2007,Croatia,Euro per inhabitant,Laboratory services,:
2007,Croatia,Euro per inhabitant,Imaging services,:
2007,Croatia,Euro per inhabitant,Patient transportation,:
2007,Croatia,Euro per inhabitant,Medical goods (non-specified by function),:
2007,Croatia,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,:
2007,Croatia,Euro per inhabitant,Prescribed medicines,:
2007,Croatia,Euro per inhabitant,Over-the-counter medicines,:
2007,Croatia,Euro per inhabitant,Other medical non-durable goods,:
2007,Croatia,Euro per inhabitant,Therapeutic appliances and other medical durable goods,:
2007,Croatia,Euro per inhabitant,Preventive care,:
2007,Croatia,Euro per inhabitant,"Information, education and counseling programmes",:
2007,Croatia,Euro per inhabitant,Immunisation programmes,:
2007,Croatia,Euro per inhabitant,Early disease detection programmes,:
2007,Croatia,Euro per inhabitant,Healthy condition monitoring programmes,:
2007,Croatia,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,:
2007,Croatia,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2007,Croatia,Euro per inhabitant,Governance and health system and financing administration,:
2007,Croatia,Euro per inhabitant,Governance and health system administration,:
2007,Croatia,Euro per inhabitant,Administration of health financing,:
2007,Croatia,Euro per inhabitant,Other health care services unknown,:
2007,Croatia,Euro per inhabitant,Long-term care (social),:
2007,Italy,Euro per inhabitant,Current health care expenditure (CHE),:
2007,Italy,Euro per inhabitant,Curative care and rehabilitative care,:
2007,Italy,Euro per inhabitant,Curative care,:
2007,Italy,Euro per inhabitant,Inpatient curative and rehabilitative care,:
2007,Italy,Euro per inhabitant,Inpatient curative care,:
2007,Italy,Euro per inhabitant,Day curative and rehabilitative care,:
2007,Italy,Euro per inhabitant,Day curative care,:
2007,Italy,Euro per inhabitant,Outpatient curative and rehabilitative care,:
2007,Italy,Euro per inhabitant,Outpatient curative care,:
2007,Italy,Euro per inhabitant,General outpatient curative care,:
2007,Italy,Euro per inhabitant,Dental outpatient curative care,:
2007,Italy,Euro per inhabitant,Specialised outpatient curative care,:
2007,Italy,Euro per inhabitant,All other outpatient curative care n.e.c.,:
2007,Italy,Euro per inhabitant,Home-based curative and rehabilitative care,:
2007,Italy,Euro per inhabitant,Home-based curative care,:
2007,Italy,Euro per inhabitant,Rehabilitative care,:
2007,Italy,Euro per inhabitant,Inpatient rehabilitative care,:
2007,Italy,Euro per inhabitant,Day rehabilitative care,:
2007,Italy,Euro per inhabitant,Outpatient rehabilitative care,:
2007,Italy,Euro per inhabitant,Home-based rehabilitative care,:
2007,Italy,Euro per inhabitant,Long-term care (health),:
2007,Italy,Euro per inhabitant,Inpatient long-term care (health),:
2007,Italy,Euro per inhabitant,Day long-term care (health),:
2007,Italy,Euro per inhabitant,Outpatient long-term care (health),:
2007,Italy,Euro per inhabitant,Home-based long-term care (health),:
2007,Italy,Euro per inhabitant,Ancillary services (non-specified by function),:
2007,Italy,Euro per inhabitant,Laboratory services,:
2007,Italy,Euro per inhabitant,Imaging services,:
2007,Italy,Euro per inhabitant,Patient transportation,:
2007,Italy,Euro per inhabitant,Medical goods (non-specified by function),:
2007,Italy,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,:
2007,Italy,Euro per inhabitant,Prescribed medicines,:
2007,Italy,Euro per inhabitant,Over-the-counter medicines,:
2007,Italy,Euro per inhabitant,Other medical non-durable goods,:
2007,Italy,Euro per inhabitant,Therapeutic appliances and other medical durable goods,:
2007,Italy,Euro per inhabitant,Preventive care,:
2007,Italy,Euro per inhabitant,"Information, education and counseling programmes",:
2007,Italy,Euro per inhabitant,Immunisation programmes,:
2007,Italy,Euro per inhabitant,Early disease detection programmes,:
2007,Italy,Euro per inhabitant,Healthy condition monitoring programmes,:
2007,Italy,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,:
2007,Italy,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2007,Italy,Euro per inhabitant,Governance and health system and financing administration,:
2007,Italy,Euro per inhabitant,Governance and health system administration,:
2007,Italy,Euro per inhabitant,Administration of health financing,:
2007,Italy,Euro per inhabitant,Other health care services unknown,:
2007,Italy,Euro per inhabitant,Long-term care (social),:
2007,Cyprus,Euro per inhabitant,Current health care expenditure (CHE),:
2007,Cyprus,Euro per inhabitant,Curative care and rehabilitative care,:
2007,Cyprus,Euro per inhabitant,Curative care,:
2007,Cyprus,Euro per inhabitant,Inpatient curative and rehabilitative care,:
2007,Cyprus,Euro per inhabitant,Inpatient curative care,:
2007,Cyprus,Euro per inhabitant,Day curative and rehabilitative care,:
2007,Cyprus,Euro per inhabitant,Day curative care,:
2007,Cyprus,Euro per inhabitant,Outpatient curative and rehabilitative care,:
2007,Cyprus,Euro per inhabitant,Outpatient curative care,:
2007,Cyprus,Euro per inhabitant,General outpatient curative care,:
2007,Cyprus,Euro per inhabitant,Dental outpatient curative care,:
2007,Cyprus,Euro per inhabitant,Specialised outpatient curative care,:
2007,Cyprus,Euro per inhabitant,All other outpatient curative care n.e.c.,:
2007,Cyprus,Euro per inhabitant,Home-based curative and rehabilitative care,:
2007,Cyprus,Euro per inhabitant,Home-based curative care,:
2007,Cyprus,Euro per inhabitant,Rehabilitative care,:
2007,Cyprus,Euro per inhabitant,Inpatient rehabilitative care,:
2007,Cyprus,Euro per inhabitant,Day rehabilitative care,:
2007,Cyprus,Euro per inhabitant,Outpatient rehabilitative care,:
2007,Cyprus,Euro per inhabitant,Home-based rehabilitative care,:
2007,Cyprus,Euro per inhabitant,Long-term care (health),:
2007,Cyprus,Euro per inhabitant,Inpatient long-term care (health),:
2007,Cyprus,Euro per inhabitant,Day long-term care (health),:
2007,Cyprus,Euro per inhabitant,Outpatient long-term care (health),:
2007,Cyprus,Euro per inhabitant,Home-based long-term care (health),:
2007,Cyprus,Euro per inhabitant,Ancillary services (non-specified by function),:
2007,Cyprus,Euro per inhabitant,Laboratory services,:
2007,Cyprus,Euro per inhabitant,Imaging services,:
2007,Cyprus,Euro per inhabitant,Patient transportation,:
2007,Cyprus,Euro per inhabitant,Medical goods (non-specified by function),:
2007,Cyprus,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,:
2007,Cyprus,Euro per inhabitant,Prescribed medicines,:
2007,Cyprus,Euro per inhabitant,Over-the-counter medicines,:
2007,Cyprus,Euro per inhabitant,Other medical non-durable goods,:
2007,Cyprus,Euro per inhabitant,Therapeutic appliances and other medical durable goods,:
2007,Cyprus,Euro per inhabitant,Preventive care,:
2007,Cyprus,Euro per inhabitant,"Information, education and counseling programmes",:
2007,Cyprus,Euro per inhabitant,Immunisation programmes,:
2007,Cyprus,Euro per inhabitant,Early disease detection programmes,:
2007,Cyprus,Euro per inhabitant,Healthy condition monitoring programmes,:
2007,Cyprus,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,:
2007,Cyprus,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2007,Cyprus,Euro per inhabitant,Governance and health system and financing administration,:
2007,Cyprus,Euro per inhabitant,Governance and health system administration,:
2007,Cyprus,Euro per inhabitant,Administration of health financing,:
2007,Cyprus,Euro per inhabitant,Other health care services unknown,:
2007,Cyprus,Euro per inhabitant,Long-term care (social),:
2007,Latvia,Euro per inhabitant,Current health care expenditure (CHE),:
