TIME,GEO,UNIT,ICHA11_HP,Value
2007,Cyprus,Euro per inhabitant,Residential long-term care facilities,:
2007,Cyprus,Euro per inhabitant,Long-term nursing care facilities,:
2007,Cyprus,Euro per inhabitant,Mental health and substance abuse facilities,:
2007,Cyprus,Euro per inhabitant,Other residential long-term care facilities,:
2007,Cyprus,Euro per inhabitant,Providers of ambulatory health care,:
2007,Cyprus,Euro per inhabitant,Medical practices,:
2007,Cyprus,Euro per inhabitant,Dental practice,:
2007,Cyprus,Euro per inhabitant,Other health care practitioners,:
2007,Cyprus,Euro per inhabitant,Ambulatory health care centres,:
2007,Cyprus,Euro per inhabitant,Providers of home health care services,:
2007,Cyprus,Euro per inhabitant,Providers of ancillary services,:
2007,Cyprus,Euro per inhabitant,Providers of patient transportation and emergency rescue,:
2007,Cyprus,Euro per inhabitant,Medical and diagnostic laboratories,:
2007,Cyprus,Euro per inhabitant,Other providers of ancillary services,:
2007,Cyprus,Euro per inhabitant,Retailers and other providers of medical goods,:
2007,Cyprus,Euro per inhabitant,Pharmacies,:
2007,Cyprus,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,:
2007,Cyprus,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:
2007,Cyprus,Euro per inhabitant,Providers of preventive care,:
2007,Cyprus,Euro per inhabitant,Providers of health care system administration and financing,:
2007,Cyprus,Euro per inhabitant,Government health administration agencies,:
2007,Cyprus,Euro per inhabitant,Social health insurance agencies,:
2007,Cyprus,Euro per inhabitant,Private health insurance administration agencies,:
2007,Cyprus,Euro per inhabitant,Other administration agencies,:
2007,Cyprus,Euro per inhabitant,Rest of economy,:
2007,Cyprus,Euro per inhabitant,Households as providers of home health care,:
2007,Cyprus,Euro per inhabitant,All other industries as secondary providers of health care,:
2007,Cyprus,Euro per inhabitant,Other industries n.e.c.,:
2007,Cyprus,Euro per inhabitant,Rest of the world,:
2007,Cyprus,Euro per inhabitant,Providers unknown,:
2007,Latvia,Euro per inhabitant,All providers of health care,:
2007,Latvia,Euro per inhabitant,Hospitals,:
2007,Latvia,Euro per inhabitant,General hospitals,:
2007,Latvia,Euro per inhabitant,Mental health hospitals,:
2007,Latvia,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2007,Latvia,Euro per inhabitant,Residential long-term care facilities,:
2007,Latvia,Euro per inhabitant,Long-term nursing care facilities,:
2007,Latvia,Euro per inhabitant,Mental health and substance abuse facilities,:
2007,Latvia,Euro per inhabitant,Other residential long-term care facilities,:
2007,Latvia,Euro per inhabitant,Providers of ambulatory health care,:
2007,Latvia,Euro per inhabitant,Medical practices,:
2007,Latvia,Euro per inhabitant,Dental practice,:
2007,Latvia,Euro per inhabitant,Other health care practitioners,:
2007,Latvia,Euro per inhabitant,Ambulatory health care centres,:
2007,Latvia,Euro per inhabitant,Providers of home health care services,:
2007,Latvia,Euro per inhabitant,Providers of ancillary services,:
2007,Latvia,Euro per inhabitant,Providers of patient transportation and emergency rescue,:
2007,Latvia,Euro per inhabitant,Medical and diagnostic laboratories,:
2007,Latvia,Euro per inhabitant,Other providers of ancillary services,:
2007,Latvia,Euro per inhabitant,Retailers and other providers of medical goods,:
2007,Latvia,Euro per inhabitant,Pharmacies,:
2007,Latvia,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,:
2007,Latvia,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:
2007,Latvia,Euro per inhabitant,Providers of preventive care,:
2007,Latvia,Euro per inhabitant,Providers of health care system administration and financing,:
2007,Latvia,Euro per inhabitant,Government health administration agencies,:
2007,Latvia,Euro per inhabitant,Social health insurance agencies,:
2007,Latvia,Euro per inhabitant,Private health insurance administration agencies,:
2007,Latvia,Euro per inhabitant,Other administration agencies,:
2007,Latvia,Euro per inhabitant,Rest of economy,:
2007,Latvia,Euro per inhabitant,Households as providers of home health care,:
2007,Latvia,Euro per inhabitant,All other industries as secondary providers of health care,:
2007,Latvia,Euro per inhabitant,Other industries n.e.c.,:
2007,Latvia,Euro per inhabitant,Rest of the world,:
2007,Latvia,Euro per inhabitant,Providers unknown,:
2007,Lithuania,Euro per inhabitant,All providers of health care,:
2007,Lithuania,Euro per inhabitant,Hospitals,:
2007,Lithuania,Euro per inhabitant,General hospitals,:
2007,Lithuania,Euro per inhabitant,Mental health hospitals,:
2007,Lithuania,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2007,Lithuania,Euro per inhabitant,Residential long-term care facilities,:
2007,Lithuania,Euro per inhabitant,Long-term nursing care facilities,:
2007,Lithuania,Euro per inhabitant,Mental health and substance abuse facilities,:
2007,Lithuania,Euro per inhabitant,Other residential long-term care facilities,:
2007,Lithuania,Euro per inhabitant,Providers of ambulatory health care,:
2007,Lithuania,Euro per inhabitant,Medical practices,:
2007,Lithuania,Euro per inhabitant,Dental practice,:
2007,Lithuania,Euro per inhabitant,Other health care practitioners,:
2007,Lithuania,Euro per inhabitant,Ambulatory health care centres,:
2007,Lithuania,Euro per inhabitant,Providers of home health care services,:
2007,Lithuania,Euro per inhabitant,Providers of ancillary services,:
2007,Lithuania,Euro per inhabitant,Providers of patient transportation and emergency rescue,:
2007,Lithuania,Euro per inhabitant,Medical and diagnostic laboratories,:
2007,Lithuania,Euro per inhabitant,Other providers of ancillary services,:
2007,Lithuania,Euro per inhabitant,Retailers and other providers of medical goods,:
2007,Lithuania,Euro per inhabitant,Pharmacies,:
2007,Lithuania,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,:
2007,Lithuania,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:
2007,Lithuania,Euro per inhabitant,Providers of preventive care,:
2007,Lithuania,Euro per inhabitant,Providers of health care system administration and financing,:
2007,Lithuania,Euro per inhabitant,Government health administration agencies,:
2007,Lithuania,Euro per inhabitant,Social health insurance agencies,:
2007,Lithuania,Euro per inhabitant,Private health insurance administration agencies,:
2007,Lithuania,Euro per inhabitant,Other administration agencies,:
2007,Lithuania,Euro per inhabitant,Rest of economy,:
2007,Lithuania,Euro per inhabitant,Households as providers of home health care,:
2007,Lithuania,Euro per inhabitant,All other industries as secondary providers of health care,:
2007,Lithuania,Euro per inhabitant,Other industries n.e.c.,:
2007,Lithuania,Euro per inhabitant,Rest of the world,:
2007,Lithuania,Euro per inhabitant,Providers unknown,:
2007,Luxembourg,Euro per inhabitant,All providers of health care,:
2007,Luxembourg,Euro per inhabitant,Hospitals,:
2007,Luxembourg,Euro per inhabitant,General hospitals,:
2007,Luxembourg,Euro per inhabitant,Mental health hospitals,:
2007,Luxembourg,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2007,Luxembourg,Euro per inhabitant,Residential long-term care facilities,:
2007,Luxembourg,Euro per inhabitant,Long-term nursing care facilities,:
2007,Luxembourg,Euro per inhabitant,Mental health and substance abuse facilities,:
2007,Luxembourg,Euro per inhabitant,Other residential long-term care facilities,:
2007,Luxembourg,Euro per inhabitant,Providers of ambulatory health care,:
2007,Luxembourg,Euro per inhabitant,Medical practices,:
2007,Luxembourg,Euro per inhabitant,Dental practice,:
2007,Luxembourg,Euro per inhabitant,Other health care practitioners,:
2007,Luxembourg,Euro per inhabitant,Ambulatory health care centres,:
2007,Luxembourg,Euro per inhabitant,Providers of home health care services,:
2007,Luxembourg,Euro per inhabitant,Providers of ancillary services,:
2007,Luxembourg,Euro per inhabitant,Providers of patient transportation and emergency rescue,:
2007,Luxembourg,Euro per inhabitant,Medical and diagnostic laboratories,:
2007,Luxembourg,Euro per inhabitant,Other providers of ancillary services,:
2007,Luxembourg,Euro per inhabitant,Retailers and other providers of medical goods,:
2007,Luxembourg,Euro per inhabitant,Pharmacies,:
2007,Luxembourg,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,:
2007,Luxembourg,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:
2007,Luxembourg,Euro per inhabitant,Providers of preventive care,:
2007,Luxembourg,Euro per inhabitant,Providers of health care system administration and financing,:
2007,Luxembourg,Euro per inhabitant,Government health administration agencies,:
2007,Luxembourg,Euro per inhabitant,Social health insurance agencies,:
2007,Luxembourg,Euro per inhabitant,Private health insurance administration agencies,:
2007,Luxembourg,Euro per inhabitant,Other administration agencies,:
2007,Luxembourg,Euro per inhabitant,Rest of economy,:
2007,Luxembourg,Euro per inhabitant,Households as providers of home health care,:
2007,Luxembourg,Euro per inhabitant,All other industries as secondary providers of health care,:
2007,Luxembourg,Euro per inhabitant,Other industries n.e.c.,:
2007,Luxembourg,Euro per inhabitant,Rest of the world,:
2007,Luxembourg,Euro per inhabitant,Providers unknown,:
2007,Hungary,Euro per inhabitant,All providers of health care,733.69
2007,Hungary,Euro per inhabitant,Hospitals,234.4
2007,Hungary,Euro per inhabitant,General hospitals,206.61
2007,Hungary,Euro per inhabitant,Mental health hospitals,1.64
2007,Hungary,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),26.15
2007,Hungary,Euro per inhabitant,Residential long-term care facilities,15.9
2007,Hungary,Euro per inhabitant,Long-term nursing care facilities,:
2007,Hungary,Euro per inhabitant,Mental health and substance abuse facilities,:
2007,Hungary,Euro per inhabitant,Other residential long-term care facilities,:
2007,Hungary,Euro per inhabitant,Providers of ambulatory health care,140.04
2007,Hungary,Euro per inhabitant,Medical practices,45.5
2007,Hungary,Euro per inhabitant,Dental practice,29.34
2007,Hungary,Euro per inhabitant,Other health care practitioners,10.8
2007,Hungary,Euro per inhabitant,Ambulatory health care centres,51.65
2007,Hungary,Euro per inhabitant,Providers of home health care services,2.76
2007,Hungary,Euro per inhabitant,Providers of ancillary services,22.87
2007,Hungary,Euro per inhabitant,Providers of patient transportation and emergency rescue,13.6
2007,Hungary,Euro per inhabitant,Medical and diagnostic laboratories,9.24
2007,Hungary,Euro per inhabitant,Other providers of ancillary services,0.03
2007,Hungary,Euro per inhabitant,Retailers and other providers of medical goods,260.77
2007,Hungary,Euro per inhabitant,Pharmacies,231.98
2007,Hungary,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,28.8
2007,Hungary,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,0
2007,Hungary,Euro per inhabitant,Providers of preventive care,21.93
2007,Hungary,Euro per inhabitant,Providers of health care system administration and financing,9.69
2007,Hungary,Euro per inhabitant,Government health administration agencies,0.72
2007,Hungary,Euro per inhabitant,Social health insurance agencies,7.4
2007,Hungary,Euro per inhabitant,Private health insurance administration agencies,0
2007,Hungary,Euro per inhabitant,Other administration agencies,1.57
2007,Hungary,Euro per inhabitant,Rest of economy,27.03
2007,Hungary,Euro per inhabitant,Households as providers of home health care,0
2007,Hungary,Euro per inhabitant,All other industries as secondary providers of health care,27.03
2007,Hungary,Euro per inhabitant,Other industries n.e.c.,0
2007,Hungary,Euro per inhabitant,Rest of the world,1.05
2007,Hungary,Euro per inhabitant,Providers unknown,0
2007,Netherlands,Euro per inhabitant,All providers of health care,3458.06
